LG,TM,FIRST,LAST,USE,B/P,C,1B,2B,3B,SS,LF,CF,RF
NL,NM,Taijuan,Walker,REG,PIT,,,,,,,,
NL,NM,Trevor,Williams-1,ADD,PIT,,,,,,,,
NL,NM,Jordan,Yamamoto,COMP,PIT,,,,,,,,
NL,PH,Alec,Bohm,REG,BAT,,5,,4,,,,
NL,PH,Jorge,Bonifacio,COMP,BAT,,,,,,4,4,
NL,PH,Freddy,Galvis-2,REG,BAT,,4,4,4,4,,,
NL,PH,Didi,Gregorius,REG,BAT,,,,,3,,,
NL,PH,Bryce,Harper,REG,BAT,,,,,,,,2
NL,PH,Adam,Haseley,COMP,BAT,,,,,,4,4,
NL,PH,Odubel,Herrera,REG,BAT,,,,,,3,4,4
NL,PH,Rhys,Hoskins,REG,BAT,,4,,,,,,
NL,PH,Travis,Jankowski,REG,BAT,,,,,,2,2,2
NL,PH,Matt,Joyce,COMP,BAT,,,,,,5,,5
NL,PH,Scott,Kingery,COMP,BAT,,,3,3,,,3,3
NL,PH,Andrew,Knapp,REG,BAT,4,4,5,,,,,
NL,PH,Rafael,Marchan,COMP,BAT,3,5,,,,,,
NL,PH,Nick,Maton,ADD,BAT,,,3,,4,,,
NL,PH,Andrew,McCutchen,REG,BAT,,,,,,4,,
NL,PH,Brad,Miller-1,REG,BAT,,4,4,5,,5,,5
NL,PH,Mickey,Moniak,COMP,BAT,,,,,,4,4,4
NL,PH,Roman,Quinn,COMP,BAT,,,,,,3,3,3
NL,PH,J.T.,Realmuto,REG,BAT,1,3,,,,,,
NL,PH,Jean,Segura,REG,BAT,,,2,,4,,,
NL,PH,Ronald,Torreyes,REG,BAT,,,3,3(B2),4(B3),,5,
NL,PH,Matt,Vierling,ADD,BAT,,4,,,,3,4,3
NL,PH,Luke,Williams,ADD,BAT,,3,3,3,4,4,4,4
NL,PH,Jose,Alvarado,REG,PIT,,,,,,,,
NL,PH,Chase,Anderson,REG,PIT,,,,,,,,
NL,PH,Cam,Bedrosian-2,COMP,PIT,,,,,,,,
NL,PH,Archie,Bradley,REG,PIT,,,,,,,,
NL,PH,Connor,Brogdon,REG,PIT,,,,,,,,
NL,PH,Sam,Coonrod,REG,PIT,,,,,,,,
NL,PH,Hans,Crouse,COMP,PIT,,,,,,,,
NL,PH,Kyle,Dohy,COMP,PIT,,,,,,,,
NL,PH,Seranthony,Dominguez,COMP,PIT,,,,,,,,
NL,PH,Zach,Eflin,REG,PIT,,,,,,,,
NL,PH,Bailey,Falter,ADD,PIT,,,,,,,,
NL,PH,Kyle,Gibson-2,REG,PIT,,,,,,,,
NL,PH,David,Hale,ADD,PIT,,,,,,,,
NL,PH,J.D.,Hammer,COMP,PIT,,,,,,,,
NL,PH,Spencer,Howard-1,ADD,PIT,,,,,,,,
NL,PH,Damon,Jones,COMP,PIT,,,,,,,,
NL,PH,Ian,Kennedy-2,REG,PIT,,,,,,,,
NL,PH,Brandon,Kintzler,REG,PIT,,,,,,,,
NL,PH,Mauricio,Llovera,COMP,PIT,,,,,,,,
NL,PH,Adonis,Medina,COMP,PIT,,,,,,,,
NL,PH,Matt,Moore,REG,PIT,,,,,,,,
NL,PH,Hector,Neris,REG,PIT,,,,,,,,
NL,PH,Aaron,Nola,REG,PIT,,,,,,,,
NL,PH,David,Paulino,COMP,PIT,,,,,,,,
NL,PH,JoJo,Romero-1,COMP,PIT,,,,,,,,
NL,PH,Ramon,Rosso,COMP,PIT,,,,,,,,
NL,PH,Cristopher,Sanchez,COMP,PIT,,,,,,,,
NL,PH,Ranger,Suarez,REG,PIT,,,,,,,,
NL,PH,Zack,Wheeler,REG,PIT,,,,,,,,
NL,PI,Anthony,Alford,REG,BAT,,,,,,2,3,3
NL,PI,Rodolfo,Castro,ADD,BAT,,,4(B5),4,,,,
NL,PI,Michael,Chavis-2,COMP,BAT,,3,4,4,,,,4
NL,PI,Will,Craig,ADD,BAT,,4,,,,,,
NL,PI,Oneil,Cruz,COMP,BAT,,,,,4,,,
NL,PI,Taylor,Davis,COMP,BAT,4,,,,,,,
NL,PI,Wilmer,Difo,REG,BAT,,,3,3,4,,4,4
NL,PI,Phillip,Evans,REG,BAT,,4(B5),,4,,4,,4
NL,PI,Dustin,Fowler-2,COMP,BAT,,,,,,,3,
NL,PI,Todd,Frazier,COMP,BAT,,4,,4,,,,
NL,PI,Ben,Gamel-2,REG,BAT,,4,,,,3(B2),4,4(B3)
NL,PI,Erik,Gonzalez,REG,BAT,,4,,2,3,,,
NL,PI,Ke'Bryan,Hayes,REG,BAT,,,,1,,,,
NL,PI,Colin,Moran,REG,BAT,,4,,4,,,,
NL,PI,Kevin,Newman,REG,BAT,,,3,,2,,,
NL,PI,John,Nogowski,ADD,BAT,,4,,,,,,5
NL,PI,Jared,Oliva,COMP,BAT,,,,,,3,,3
NL,PI,Hunter,Owen,COMP,BAT,,,,,,,,4
NL,PI,Hoy,Park-2,COMP,BAT,,,3,4,4,4,4,4
NL,PI,Michael,Perez,REG,BAT,3,4,,,,,,
NL,PI,Gregory,Polanco,REG,BAT,,,,,,,,4
NL,PI,Bryan,Reynolds,REG,BAT,,,,,,2,2,
NL,PI,Jacob,Stallings,REG,BAT,1,5,,,,,,
NL,PI,Troy,Stokes Jr.,COMP,BAT,,,,,,,,4
NL,PI,Ka'ai,Tom-2,ADD,BAT,,,,,,4,,
NL,PI,Yoshi,Tsutsugo-2,REG,BAT,,4,,,,5,,5
NL,PI,Cole,Tucker,ADD,BAT,,4,4,,3,,4,4
NL,PI,Tyler,Anderson-1,MIX,PIT,,,,,,,,
NL,PI,Tanner,Anderson-3,COMP,PIT,,,,,,,,
NL,PI,Anthony,Banda,REG,PIT,,,,,,,,
NL,PI,David,Bednar,REG,PIT,,,,,,,,
NL,PI,Steven,Brault,ADD,PIT,,,,,,,,
NL,PI,JT,Brubaker,REG,PIT,,,,,,,,
NL,PI,Trevor,Cahill,ADD,PIT,,,,,,,,
NL,PI,Roansy,Contreras,COMP,PIT,,,,,,,,
NL,PI,Kyle,Crick,REG,PIT,,,,,,,,
NL,PI,Wil,Crowe,REG,PIT,,,,,,,,
NL,PI,Austin,Davis-1,COMP,PIT,,,,,,,,
NL,PI,Chase,De Jong,ADD,PIT,,,,,,,,
NL,PI,Enyel,De Los Santos,ADD,PIT,,,,,,,,
NL,PI,Clay,Holmes-1,ADD,PIT,,,,,,,,
NL,PI,Sam,Howard,REG,PIT,,,,,,,,
NL,PI,Kyle,Keller,REG,PIT,,,,,,,,
NL,PI,Mitch,Keller,REG,PIT,,,,,,,,
NL,PI,Max,Kranick,REG,PIT,,,,,,,,
NL,PI,Chad,Kuhl,REG,PIT,,,,,,,,
NL,PI,Nick,Mears,ADD,PIT,,,,,,,,
NL,PI,Shelby,Miller,COMP,PIT,,,,,,,,
NL,PI,Connor,Overton-2,COMP,PIT,,,,,,,,
NL,PI,Luis,Oviedo,COMP,PIT,,,,,,,,
NL,PI,Dillon,Peters,ADD,PIT,,,,,,,,
NL,PI,Cody,Ponce,ADD,PIT,,,,,,,,
NL,PI,Chasen,Shreve,REG,PIT,,,,,,,,
NL,PI,Shea,Spitzbarth,COMP,PIT,,,,,,,,
NL,PI,Chris,Stratton,REG,PIT,,,,,,,,
NL,PI,Duane,Underwood Jr.,REG,PIT,,,,,,,,
NL,PI,Bryse,Wilson,REG,PIT,,,,,,,,
NL,PI,Miguel,Yajure,COMP,PIT,,,,,,,,
NL,SC,Nolan,Arenado,REG,BAT,,,,1,,,,
NL,SC,Harrison,Bader,REG,BAT,,,,,,,1,
NL,SC,Dylan,Carlson,REG,BAT,,,,,,3,3,2
NL,SC,Matt,Carpenter,REG,BAT,,4,5,4,,,,
NL,SC,Austin,Dean,COMP,BAT,,,,,,4,,4
NL,SC,Paul,DeJong,REG,BAT,,,,,3,,,
NL,SC,Tommy,Edman,REG,BAT,,,2,,4,,,4
NL,SC,Paul,Goldschmidt,REG,BAT,,1,,,,,,
NL,SC,Scott,Hurst,COMP,BAT,,,,,,,4,
NL,SC,Andrew,Knizner,REG,BAT,4,5,,,,,,
NL,SC,Yadier,Molina,REG,BAT,2,4,,,,,,
NL,SC,Max,Moroff,COMP,BAT,,,4,4,,,,
NL,SC,Lars,Nootbaar,REG,BAT,,,,,,3,,3
NL,SC,Tyler,O'Neill,REG,BAT,,,,,,1,,
NL,SC,Jose,Rondon,REG,BAT,,4,4,4,,4,,4
NL,SC,Ali,Sanchez-2,COMP,BAT,4,,,,,,,
NL,SC,Edmundo,Sosa,REG,BAT,,,3,3,3,,,
NL,SC,Justin,Williams,ADD,BAT,,,,,,3,,4
NL,SC,Genesis,Cabrera,REG,PIT,,,,,,,,
NL,SC,Brandon,Dickson,COMP,PIT,,,,,,,,
NL,SC,Seth,Elledge,COMP,PIT,,,,,,,,
NL,SC,Junior,Fernandez-1,COMP,PIT,,,,,,,,
NL,SC,Jack,Flaherty,REG,PIT,,,,,,,,
NL,SC,Bernardo,Flores Jr.,COMP,PIT,,,,,,,,
NL,SC,Giovanny,Gallegos,REG,PIT,,,,,,,,
NL,SC,John,Gant-1,MIX,PIT,,,,,,,,
NL,SC,Luis,Garcia-5,ADD,PIT,,,,,,,,
NL,SC,J.A.,Happ-2,REG,PIT,,,,,,,,
NL,SC,Ryan,Helsley,REG,PIT,,,,,,,,
NL,SC,Jordan,Hicks,COMP,PIT,,,,,,,,
NL,SC,Dakota,Hudson-2,COMP,PIT,,,,,,,,
NL,SC,Kwang-hyun,Kim,REG,PIT,,,,,,,,
NL,SC,Wade,LeBlanc-2,ADD,PIT,,,,,,,,
NL,SC,Jon,Lester,REG,PIT,,,,,,,,
NL,SC,Carlos,Martinez,REG,PIT,,,,,,,,
NL,SC,T.J.,McFarland,REG,PIT,,,,,,,,
NL,SC,Miles,Mikolas,ADD,PIT,,,,,,,,
NL,SC,Andrew,Miller,REG,PIT,,,,,,,,
NL,SC,Justin,Miller,COMP,PIT,,,,,,,,
NL,SC,Johan,Oviedo,REG,PIT,,,,,,,,
NL,SC,Daniel,Ponce de Leon,ADD,PIT,,,,,,,,
NL,SC,Roel,Ramirez,COMP,PIT,,,,,,,,
NL,SC,Alex,Reyes,REG,PIT,,,,,,,,
NL,SC,Angel,Rondon,COMP,PIT,,,,,,,,
NL,SC,Brandon,Waddell-2,COMP,PIT,,,,,,,,
NL,SC,Adam,Wainwright,REG,PIT,,,,,,,,
NL,SC,Tyler,Webb,COMP,PIT,,,,,,,,
NL,SC,Kodi,Whitley,ADD,PIT,,,,,,,,
NL,SC,Jake,Woodford,REG,PIT,,,,,,,,
NL,SD,John,Andreoli,COMP,BAT,,,,,,4,4,4
NL,SD,Luis,Campusano,COMP,BAT,4,,,,,,,
NL,SD,Victor,Caratini,REG,BAT,3,4,,5,,,,
NL,SD,Ivan,Castillo,COMP,BAT,,,,4,,,,
NL,SD,Jake,Cronenworth,REG,BAT,,3,1,,2,,,
NL,SD,Adam,Frazier,REG,BAT,,,3(B2),,,4,,
NL,SD,Trent,Grisham,REG,BAT,,,,,,,2,
NL,SD,Eric,Hosmer,REG,BAT,,3,,,,,,
NL,SD,Ha-seong,Kim,REG,BAT,,,2,2,2,,,
NL,SD,Patrick,Kivlehan,COMP,BAT,,,,,,,,4
NL,SD,Manny,Machado,REG,BAT,,,,1,,,,
NL,SD,Tucupita,Marcano,COMP,BAT,,,4,4,,4,,4
NL,SD,Jake,Marisnick,REG,BAT,,,,,,2,2,2
NL,SD,Jorge,Mateo-1,ADD,BAT,,,,4,4,4,4,4
NL,SD,Wil,Myers,REG,BAT,,,,,,3(B2),,2(B1)
NL,SD,Austin,Nola,REG,BAT,4,4,4,,,,,
NL,SD,Brian,O'Grady,COMP,BAT,,4,,,,3,3,3
NL,SD,Tommy,Pham,REG,BAT,,,,,,4(B3),4,4
NL,SD,Jurickson,Profar,REG,BAT,,4,4,,,3,4,4
NL,SD,Webster,Rivas,ADD,BAT,4,,,,,,,
NL,SD,Fernando,Tatis Jr.,REG,BAT,,,,,2(B3),,4,4
NL,SD,Austin L,Adams,REG,PIT,,,,,,,,
NL,SD,Dan,Altavilla,COMP,PIT,,,,,,,,
NL,SD,Shaun,Anderson-2,COMP,PIT,,,,,,,,
NL,SD,Jake,Arrieta,REG,PIT,,,,,,,,
NL,SD,Pedro,Avila,COMP,PIT,,,,,,,,
NL,SD,Daniel,Camarena,COMP,PIT,,,,,,,,
NL,SD,Nabil,Crismatt,REG,PIT,,,,,,,,
NL,SD,Yu,Darvish,REG,PIT,,,,,,,,
NL,SD,Ross,Detwiler,ADD,PIT,,,,,,,,
NL,SD,Miguel,Diaz,ADD,PIT,,,,,,,,
NL,SD,Javy,Guerra-3,COMP,PIT,,,,,,,,
NL,SD,Tim,Hill,REG,PIT,,,,,,,,
NL,SD,Daniel,Hudson-1,REG,PIT,,,,,,,,
NL,SD,Pierce,Johnson,REG,PIT,,,,,,,,
NL,SD,Keone,Kela,COMP,PIT,,,,,,,,
NL,SD,Reiss,Knehr,ADD,PIT,,,,,,,,
NL,SD,Dinelson,Lamet,ADD,PIT,,,,,,,,
NL,SD,Mark,Melancon,REG,PIT,,,,,,,,
NL,SD,Adrian,Morejon,COMP,PIT,,,,,,,,
NL,SD,Joe,Musgrove,REG,PIT,,,,,,,,
NL,SD,Aaron,Northcraft,COMP,PIT,,,,,,,,
NL,SD,James,Norwood,COMP,PIT,,,,,,,,
NL,SD,Chris,Paddack,REG,PIT,,,,,,,,
NL,SD,Emilio,Pagan,REG,PIT,,,,,,,,
NL,SD,Drew,Pomeranz,ADD,PIT,,,,,,,,
NL,SD,Nick,Ramirez-3,COMP,PIT,,,,,,,,
NL,SD,Blake,Snell,REG,PIT,,,,,,,,
NL,SD,Craig,Stammen,REG,PIT,,,,,,,,
NL,SD,Matt,Strahm,COMP,PIT,,,,,,,,
NL,SD,Vince,Velasquez,MIX,PIT,,,,,,,,
NL,SD,Ryan,Weathers,REG,PIT,,,,,,,,
NL,SF,Joey,Bart,COMP,BAT,4,,,,,,,
NL,SF,Brandon,Belt,REG,BAT,,1,,,,,,
NL,SF,Skye,Bolt-1,COMP,BAT,,,,,,3,,
NL,SF,Kris,Bryant,REG,BAT,,4,,3,4,3,4,4
NL,SF,Curt,Casali,REG,BAT,2,4,,,,,,
NL,SF,Brandon,Crawford,REG,BAT,,,,,1,,,
NL,SF,Jaylin,Davis-2,COMP,BAT,,,,,,3,,3
NL,SF,Alex,Dickerson,REG,BAT,,,,,,4,,
NL,SF,Mauricio,Dubon,ADD,BAT,,,4,5,4,,3,
NL,SF,Steven,Duggar,REG,BAT,,,,,,2,2,
NL,SF,Thairo,Estrada,ADD,BAT,,,3,4,4,4,,5
NL,SF,Wilmer,Flores,REG,BAT,,4,4,3,,,,
NL,SF,Tommy,La Stella,MIX,BAT,,,4(B3),5,,,,
NL,SF,Evan,Longoria,REG,BAT,,,,2,,,,
NL,SF,Buster,Posey,REG,BAT,1,,,,,,,
NL,SF,Darin,Ruf,REG,BAT,,4(B3),,,,4,,5
NL,SF,Austin,Slater,REG,BAT,,,,,,2(B1),2,2(B1)
NL,SF,Donovan,Solano,REG,BAT,,,3,,4,,,
NL,SF,Mike,Tauchman-2,ADD,BAT,,,,,,1,3,2
NL,SF,Chadwick,Tromp,COMP,BAT,4,,,,,,,
NL,SF,Jason,Vosler,ADD,BAT,,4,4,4,,4,,
NL,SF,LaMonte,Wade Jr.,REG,BAT,,3(B4),,,,3,4(B3),3
NL,SF,Mike,Yastrzemski,REG,BAT,,,,,,,3,1
NL,SF,Jose,Alvarez,REG,PIT,,,,,,,,
NL,SF,Caleb,Baragar,ADD,PIT,,,,,,,,
NL,SF,Tyler,Beede,COMP,PIT,,,,,,,,
NL,SF,John,Brebbia,COMP,PIT,,,,,,,,
NL,SF,Kervin,Castro,COMP,PIT,,,,,,,,
NL,SF,Tyler,Chatwood-2,COMP,PIT,,,,,,,,
NL,SF,Johnny,Cueto,REG,PIT,,,,,,,,
NL,SF,Anthony,DeSclafani,REG,PIT,,,,,,,,
NL,SF,Camilo,Doval,ADD,PIT,,,,,,,,
NL,SF,Jarlin,Garcia,REG,PIT,,,,,,,,
NL,SF,Kevin,Gausman,REG,PIT,,,,,,,,
NL,SF,Jay,Jackson,COMP,PIT,,,,,,,,
NL,SF,Scott,Kazmir,COMP,PIT,,,,,,,,
NL,SF,Dominic,Leone,REG,PIT,,,,,,,,
NL,SF,Zack,Littell,REG,PIT,,,,,,,,
NL,SF,Sammy,Long,REG,PIT,,,,,,,,
NL,SF,Jake,McGee,REG,PIT,,,,,,,,
NL,SF,Conner,Menez,COMP,PIT,,,,,,,,
NL,SF,Reyes,Moronta,COMP,PIT,,,,,,,,
NL,SF,Wandy,Peralta-1,COMP,PIT,,,,,,,,
NL,SF,Jose,Quintana-2,COMP,PIT,,,,,,,,
NL,SF,Tyler,Rogers-1,REG,PIT,,,,,,,,
NL,SF,Aaron,Sanchez,ADD,PIT,,,,,,,,
NL,SF,Gregory,Santos,COMP,PIT,,,,,,,,
NL,SF,Sam,Selman-1,COMP,PIT,,,,,,,,
NL,SF,Tony,Watson-2,REG,PIT,,,,,,,,
NL,SF,Logan,Webb,REG,PIT,,,,,,,,
NL,SF,Matt,Wisler-1,COMP,PIT,,,,,,,,
NL,SF,Alex,Wood,REG,PIT,,,,,,,,
NL,WN,Riley,Adams-2,ADD,BAT,4,,,,,,,
NL,WN,Humberto,Arteaga,COMP,BAT,,,,,4,,,
NL,WN,Alex,Avila,REG,BAT,3,,,,,,,
NL,WN,Tres,Barrera,ADD,BAT,3,,,,,,,
NL,WN,Josh,Bell,REG,BAT,,3,,,,4,,4
NL,WN,Starlin,Castro,REG,BAT,,,,3,4,,,
NL,WN,Alcides,Escobar,REG,BAT,,,3,,3,,,
NL,WN,Luis,Garcia-2,REG,BAT,,,3(B4),,4,,,
NL,WN,Yan,Gomes-1,MIX,BAT,2,,,,,,,
NL,WN,Josh,Harrison-1,MIX,BAT,,,3,3,,4,4,4
NL,WN,Yadiel,Hernandez-1,REG,BAT,,,,,,4,,4
NL,WN,Carter,Kieboom,REG,BAT,,,,4,,,,
NL,WN,Jordy,Mercer,ADD,BAT,,4,4(B5),4,4,,,
NL,WN,Gerardo,Parra,ADD,BAT,,,,,,3,4,4
NL,WN,Hernan,Perez,COMP,BAT,,4,4,,,4,,4
NL,WN,Jakson,Reetz,COMP,BAT,4,,,,,,,
NL,WN,Rene,Rivera-2,COMP,BAT,3,,,,,,,
NL,WN,Victor,Robles,REG,BAT,,,,,,,2(B1),
NL,WN,Keibert,Ruiz,REG,BAT,3,,,,,,,
NL,WN,Adrian,Sanchez-1,COMP,BAT,,,3,3,,,,5
NL,WN,Kyle,Schwarber-1,MIX,BAT,,,,,,4,,
NL,WN,Juan,Soto,REG,BAT,,,,,,,,3
NL,WN,Andrew,Stevenson,REG,BAT,,,,,,2,2,2
NL,WN,Lane,Thomas,REG,BAT,,,5,,,3,3,3
NL,WN,Cody,Wilson,COMP,BAT,,,,,,,,
NL,WN,Ryan,Zimmerman,REG,BAT,,3(B2),,,,,,
NL,WN,Joan,Adon,COMP,PIT,,,,,,,,
NL,WN,Luis,Avilan,COMP,PIT,,,,,,,,
NL,WN,Alberto,Baldonado,COMP,PIT,,,,,,,,
NL,WN,Sam,Clay,REG,PIT,,,,,,,,
NL,WN,Patrick,Corbin,REG,PIT,,,,,,,,
NL,WN,Paolo,Espino,REG,PIT,,,,,,,,
NL,WN,Erick,Fedde,REG,PIT,,,,,,,,
NL,WN,Kyle,Finnegan,REG,PIT,,,,,,,,
NL,WN,Josiah,Gray-2,REG,PIT,,,,,,,,
NL,WN,Javy,Guerra-5,COMP,PIT,,,,,,,,
NL,WN,Ryne,Harper,REG,PIT,,,,,,,,
NL,WN,Will,Harris,COMP,PIT,,,,,,,,
NL,WN,Gabe,Klobosits,COMP,PIT,,,,,,,,
NL,WN,Kyle,Lobstein,COMP,PIT,,,,,,,,
NL,WN,Andres,Machado,REG,PIT,,,,,,,,
NL,WN,Kyle,McGowin,ADD,PIT,,,,,,,,
NL,WN,Patrick,Murphy-2,COMP,PIT,,,,,,,,
NL,WN,Sean,Nolin,ADD,PIT,,,,,,,,
NL,WN,Tanner,Rainey,REG,PIT,,,,,,,,
NL,WN,Jefry,Rodriguez-2,COMP,PIT,,,,,,,,
NL,WN,Josh,Rogers,REG,PIT,,,,,,,,
NL,WN,Jhon,Romero-2,COMP,PIT,,,,,,,,
NL,WN,Joe,Ross,REG,PIT,,,,,,,,
NL,WN,Stephen,Strasburg,COMP,PIT,,,,,,,,
NL,WN,Wander,Suero,REG,PIT,,,,,,,,
NL,WN,Mason,Thompson,REG,PIT,,,,,,,,
NL,WN,Austin,Voth,REG,PIT,,,,,,,,
